,ts_code,trade_date,circ_mv,float_share,pb,pe
3264,603090.SH,20200417,164400.0,10000.0,3.2779,52.9773
3265,603093.SH,20200417,153510.0,7000.0,5.2401,160.0061
3266,603096.SH,20200417,272083.08,5430.8,3.6092,28.15
3267,603098.SH,20200417,452651.316,48001.2,2.2578,20.5656
3268,603099.SH,20200417,208802.61,26667.0,1.9297,27.7444
3269,603100.SH,20200417,336935.0,39500.0,1.3997,8.7164
3270,603101.SH,20200417,291648.0,33600.0,2.1218,41.5712
3271,603103.SH,20200417,105215.6,7420.0,3.767,29.0553
3272,603105.SH,20200417,296892.9,30830.0,3.3108,72.7751
3273,603106.SH,20200417,123193.785,16945.5,1.8086,36.3007
3274,603108.SH,20200417,620101.4645,57953.4079,2.261,23.6722
3275,603109.SH,20200417,116097.22,3667.0,3.7826,33.3269
3276,603110.SH,20200417,80636.3019,5430.054,3.3381,65.0778
3277,603111.SH,20200417,647887.0188,83598.325,3.0314,11.8363
3278,603113.SH,20200417,310625.8787,33186.5255,1.1446,8.2993
3279,603115.SH,20200417,89648.0,5200.0,2.8698,23.9939
3280,603116.SH,20200417,401035.7568,57620.08,1.1714,20.4553
3281,603117.SH,20200417,223500.0092,63314.4502,1.0026,23.0928
3282,603118.SH,20200417,984405.5983,77573.3332,2.2402,51.1608
3283,603121.SH,20200417,165054.9516,9907.26,3.2495,36.8393
3284,603123.SH,20200417,459150.3385,52414.4222,1.4331,26.2922
3285,603126.SH,20200417,266788.5,61050.0,1.5266,21.6723
3286,603127.SH,20200417,706237.2905,7879.4744,17.537,81.2607
3287,603128.SH,20200417,555609.0558,101203.8353,1.3502,15.8169
3288,603129.SH,20200417,247763.85,6559.8054,5.117,42.2076
3289,603131.SH,20200417,443362.8219,28257.6687,4.2663,67.2104
3290,603133.SH,20200417,369891.06,20897.8,4.0937,69.451
3291,603136.SH,20200417,69774.0,2900.0,3.0895,27.0415
3292,603138.SH,20200417,397939.2292,20977.292,8.7852,73.7779
3293,603139.SH,20200417,96265.85,5363.0,1.853,32.2285
3294,603156.SH,20200417,1604368.3204,63944.5325,2.3092,9.3266
3295,603157.SH,20200417,51468.4685,14580.3027,1.4073,
3296,603158.SH,20200417,405085.2304,21697.12,3.8193,33.2155
3297,603159.SH,20200417,150220.0,14000.0,3.575,34.9951
3298,603160.SH,20200417,11957299.5046,44884.7579,21.1675,163.6271
3299,603161.SH,20200417,89179.0,6940.0,1.3314,20.7963
3300,603165.SH,20200417,297600.304,17735.4174,2.126,11.9436
3301,603166.SH,20200417,354027.1886,59201.871,1.6485,25.0249
3302,603167.SH,20200417,362787.0126,46097.4603,1.0959,9.069
3303,603168.SH,20200417,268719.5517,32259.2499,1.8047,
3304,603169.SH,20200417,473829.1029,104367.6438,2.615,
3305,603177.SH,20200417,171498.0,20200.0,3.304,133.3802
3306,603178.SH,20200417,160167.511,20096.3,2.2196,42.1898
3307,603179.SH,20200417,519823.1069,22620.6748,3.2575,28.3706
3308,603180.SH,20200417,110443.5766,1841.6471,3.5069,16.6226
3309,603181.SH,20200417,217047.6,13860.0,2.7489,17.1174
3310,603183.SH,20200417,114365.5821,10396.8711,2.128,25.9832
3311,603185.SH,20200417,183117.48,4477.2,4.1106,39.3664
3312,603186.SH,20200417,669774.3,12935.0,9.0708,65.5738
3313,603187.SH,20200417,305670.4172,11761.078,2.8144,18.8218
3314,603188.SH,20200417,360000.0,57600.0,1.1346,22.2829
3315,603189.SH,20200417,498124.8,22080.0,6.229,623.118
3316,603192.SH,20200417,67546.6675,2666.6667,2.2926,23.4021
3317,603195.SH,20200417,907140.0,6000.0,10.6679,54.0975
3318,603196.SH,20200417,61279.8,6540.0,2.4435,58.617
3319,603197.SH,20200417,256434.7729,9840.1678,4.1572,27.9458
3320,603198.SH,20200417,1300000.0,80000.0,2.9441,16.6946
3321,603199.SH,20200417,229993.04,11068.0,1.9336,24.9759
3322,603200.SH,20200417,215874.6665,3482.973,7.9533,78.4067
3323,603203.SH,20200417,392743.2716,15653.3787,4.244,25.1337
3324,603208.SH,20200417,705766.6607,8081.6061,5.3676,46.2187
3325,603214.SH,20200417,202484.0135,5520.2839,3.693,24.2696
3326,603217.SH,20200417,91358.64,2276.0,1.6952,26.8131
3327,603218.SH,20200417,990850.393,52453.7,3.1211,35.7761
3328,603220.SH,20200417,361636.8496,18564.52,4.2686,45.0782
3329,603222.SH,20200417,1504000.0,32000.0,17.8228,469.0792
3330,603223.SH,20200417,280828.8,28224.0,2.7429,59.6626
3331,603225.SH,20200417,170479.4534,16664.6582,1.2729,10.5689
3332,603226.SH,20200417,69657.7673,3955.5802,3.0466,26.9684
3333,603227.SH,20200417,268090.9,65870.0,2.134,51.7796
3334,603228.SH,20200417,2751859.3363,59901.161,5.025,33.4078
3335,603229.SH,20200417,159510.9,5398.0,7.3281,83.8497
3336,603232.SH,20200417,288465.758,7266.14,8.1274,67.0521
3337,603233.SH,20200417,710992.7793,11033.4075,8.1269,66.2965
3338,603236.SH,20200417,394598.5,2230.0,9.2029,106.6233
3339,603238.SH,20200417,387240.0,12000.0,4.3464,46.9233
3340,603239.SH,20200417,337046.4,27072.0,3.3812,34.6085
3341,603256.SH,20200417,104833.2,8780.0,7.4747,61.7308
3342,603258.SH,20200417,816960.0,24000.0,4.5678,64.0986
3343,603259.SH,20200417,9939029.7633,100607.6502,9.4219,87.9538
3344,603260.SH,20200417,875332.9292,36517.8527,2.7248,8.0151
3345,603266.SH,20200417,200900.0,19600.0,2.3144,30.3767
3346,603267.SH,20200417,198018.6,4134.0,3.8078,28.4201
3347,603268.SH,20200417,170856.2688,12416.88,2.6591,45.4094
3348,603269.SH,20200417,80369.2,5909.5,1.8822,37.4835
3349,603277.SH,20200417,143264.19,16097.1,1.8828,14.695
3350,603278.SH,20200417,100338.6878,11987.8958,1.5105,15.9402
3351,603279.SH,20200417,84159.0,4050.0,3.2624,34.0023
3352,603283.SH,20200417,158572.8818,4101.73,6.639,56.2439
3353,603286.SH,20200417,70365.038,4575.1,3.0558,61.3287
3354,603288.SH,20200417,34011151.8373,270036.934,20.5109,63.5344
3355,603289.SH,20200417,108490.6465,13629.4782,2.1213,21.1164
3356,603290.SH,20200417,481520.0,4000.0,18.8986,142.3789
3357,603297.SH,20200417,161416.5067,5108.1173,3.1412,28.6699
3358,603298.SH,20200417,749432.412,61885.418,1.8061,13.7121
3359,603299.SH,20200417,345733.92,55944.0,1.2304,33.0928
3360,603300.SH,20200417,427637.2041,63636.4887,2.6009,16.577
3361,603301.SH,20200417,218894.088,5450.55,4.7393,43.1816
3362,603303.SH,20200417,439431.5448,48771.5366,1.6548,14.1873
3363,603305.SH,20200417,321070.1118,7736.6292,8.9084,83.3055
3364,603306.SH,20200417,404958.9922,30701.9706,1.7561,14.8188
3365,603308.SH,20200417,635450.1096,43375.4341,2.003,97.7382
3366,603309.SH,20200417,400400.0,20000.0,3.8964,33.0513
3367,603311.SH,20200417,254100.0,21000.0,3.1496,39.0665
3368,603313.SH,20200417,666995.4952,33874.8347,2.955,36.1043
3369,603315.SH,20200417,237107.0713,21995.0901,2.5784,352.9202
3370,603316.SH,20200417,123149.7729,10507.6598,2.7895,42.4648
3371,603317.SH,20200417,404314.11,8635.5,10.5021,65.1372
3372,603318.SH,20200417,293980.6245,40216.2277,3.2499,
3373,603319.SH,20200417,205607.038,10490.155,2.5628,22.0797
3374,603320.SH,20200417,52032.5,3250.0,2.4755,39.0283
3375,603321.SH,20200417,97640.1,11610.0,2.4753,51.4912
3376,603322.SH,20200417,284396.84,15652.0,6.617,114.4787
3377,603323.SH,20200417,602086.1784,136218.5924,0.7111,9.9349
3378,603326.SH,20200417,128732.8,6436.64,4.7546,29.3791
3379,603327.SH,20200417,128112.0,5100.0,7.9179,38.2957
3380,603328.SH,20200417,1028378.6883,99842.5911,2.9457,15.7242
3381,603329.SH,20200417,69272.28,6468.0,2.0771,31.4238
3382,603330.SH,20200417,172317.6,10920.0,2.8361,48.9887
3383,603331.SH,20200417,52364.6918,3181.33,2.7736,28.2938
3384,603332.SH,20200417,77102.855,2973.5,2.3134,20.0377
3385,603333.SH,20200417,402683.0686,51362.6363,2.7264,70.305
3386,603335.SH,20200417,85213.9574,20337.46,3.1791,197.539
3387,603336.SH,20200417,359902.3155,22536.15,4.1205,45.5706
3388,603337.SH,20200417,723626.8222,44448.822,2.7324,24.0847
3389,603338.SH,20200417,2342814.6564,34677.5408,7.9238,48.761
3390,603339.SH,20200417,265952.145,20908.1875,1.5353,20.6989
3391,603345.SH,20200417,2180571.6992,23006.6649,8.1657,60.0084
3392,603348.SH,20200417,144901.8154,8158.886,1.8068,57.9017
3393,603351.SH,20200417,144519.0995,4261.8431,2.5478,28.3053
3394,603355.SH,20200417,844105.0,40100.0,2.7399,19.9533
3395,603356.SH,20200417,146459.52,9024.0,2.9783,35.4307
3396,603357.SH,20200417,222809.1261,22214.2698,1.9809,10.4375
3397,603358.SH,20200417,496742.4,31360.0,1.9012,24.1342
3398,603359.SH,20200417,317830.6818,15295.028,2.3546,20.3229
3399,603360.SH,20200417,548080.736,18667.6,5.3033,17.8644
3400,603363.SH,20200417,358418.2549,18399.2944,8.5978,290.1086
3401,603365.SH,20200417,121803.0,8858.4,1.6047,11.6206
3402,603366.SH,20200417,448000.0,80000.0,1.4421,
3403,603367.SH,20200417,500562.852,28767.98,1.7739,15.6656
3404,603368.SH,20200417,841145.2274,25629.0441,2.0225,16.0981
3405,603369.SH,20200417,3602924.0,125450.0,5.1658,31.3104
3406,603377.SH,20200417,890232.0,58800.0,5.0674,39.8726
3407,603378.SH,20200417,196041.16,6898.0,4.134,94.2621
3408,603379.SH,20200417,428594.9374,13790.0559,2.7523,12.2348
3409,603380.SH,20200417,78451.6824,4789.48,3.0624,20.6099
3410,603383.SH,20200417,355941.6323,5870.718,6.4665,57.2929
3411,603385.SH,20200417,373829.2013,36939.6444,1.094,11.361
3412,603386.SH,20200417,83595.625,5667.5,3.2989,96.398
3413,603387.SH,20200417,465481.3496,12991.3857,5.7413,27.466
3414,603388.SH,20200417,205587.4253,28514.206,2.1202,15.372
3415,603389.SH,20200417,109830.336,26275.2,1.4887,
3416,603390.SH,20200417,121244.1622,8792.18,2.8819,28.308
3417,603393.SH,20200417,989856.0,22400.0,3.9124,23.4327
3418,603396.SH,20200417,86890.9914,4419.6842,2.2446,34.5807
3419,603398.SH,20200417,256074.7392,29638.28,3.5266,60.7803
3420,603399.SH,20200417,404408.3166,50805.0649,1.8632,22.705
3421,603416.SH,20200417,324395.531,9122.484,4.146,33.6292
3422,603421.SH,20200417,694147.1352,46431.2465,2.3541,34.3905
3423,603429.SH,20200417,884141.44,24752.0,7.631,48.1013
3424,603444.SH,20200417,2820683.666,7186.4552,9.1916,34.8581
3425,603456.SH,20200417,1638748.2608,80330.7971,5.7575,69.1168
3426,603458.SH,20200417,249076.3624,12428.9602,1.4169,10.5565
3427,603466.SH,20200417,127262.3604,8911.93,2.4953,15.8891
3428,603477.SH,20200417,133816.5,11350.0,3.3201,71.6141
3429,603486.SH,20200417,352470.8043,17964.8728,4.3981,22.8311
3430,603488.SH,20200417,87577.9994,9677.127,2.1315,21.8869
3431,603489.SH,20200417,238950.0,3000.0,4.8207,29.5138
3432,603496.SH,20200417,227086.2386,10922.859,5.2509,62.4878
3433,603499.SH,20200417,52864.5748,3552.7268,3.8793,43.9082
3434,603500.SH,20200417,76255.2,5040.0,2.9793,30.0979
3435,603501.SH,20200417,2749142.2926,15637.897,19.157,326.0444
3436,603505.SH,20200417,253198.1508,11203.458,5.6299,39.4075
3437,603506.SH,20200417,64380.9523,3353.1746,3.7062,28.0491
3438,603507.SH,20200417,196602.2888,8037.706,2.2337,83.6885
3439,603508.SH,20200417,852773.0574,15960.5663,2.3808,13.1817
3440,603515.SH,20200417,1804498.2847,75375.8682,3.7991,20.1287
3441,603516.SH,20200417,345073.1512,8827.658,5.9662,45.6207
3442,603517.SH,20200417,2879431.818,60863.0695,6.5874,44.9469
3443,603518.SH,20200417,164243.9983,24999.0865,0.689,6.0777
3444,603519.SH,20200417,266549.7791,22193.9866,3.7267,29.1437
3445,603520.SH,20200417,1155644.6046,16789.8388,11.6052,67.8466
3446,603527.SH,20200417,154946.0496,10752.6752,2.7862,26.8228
3447,603528.SH,20200417,490212.042,62209.65,3.0887,32.1946
3448,603530.SH,20200417,81010.0033,4004.449,7.8748,66.5786
3449,603533.SH,20200417,460413.6318,16315.1535,9.121,70.2854
3450,603535.SH,20200417,105926.24,6608.0,1.5104,18.8546
3451,603536.SH,20200417,79354.6062,6025.4067,3.4328,371.7704
3452,603538.SH,20200417,509753.0272,14601.92,4.0206,54.2339
3453,603551.SH,20200417,68497.12,4001.0,4.0313,22.6683
3454,603555.SH,20200417,208067.3093,62860.2143,1.3574,
3455,603556.SH,20200417,723252.3792,48868.404,1.4265,21.9991
3456,603557.SH,20200417,175778.6738,21890.2458,2.2682,21.0728
3457,603558.SH,20200417,328523.673,38423.8214,1.1677,13.0248
3458,603559.SH,20200417,321176.2774,14130.0606,3.6554,66.1066
3459,603566.SH,20200417,582229.256,32149.6,3.5628,42.9326
3460,603567.SH,20200417,1051260.08,84916.0,2.0327,22.7331
3461,603568.SH,20200417,2921207.1565,96377.6693,7.0794,39.5878
3462,603569.SH,20200417,475673.0819,56027.4537,1.9746,11.7996
3463,603577.SH,20200417,228401.1,17502.0,2.164,45.5223
3464,603578.SH,20200417,171081.1155,8864.3065,2.8792,28.0651
3465,603579.SH,20200417,422520.0,14000.0,2.5938,14.2942
3466,603580.SH,20200417,49618.135,4222.82,3.6654,43.1871
3467,603583.SH,20200417,504177.0002,10554.26,4.8568,33.3921
3468,603585.SH,20200417,363240.0,18000.0,1.9127,11.6384
3469,603586.SH,20200417,331669.8924,20076.87,1.5791,38.0967
3470,603587.SH,20200417,198740.0,9500.0,2.535,13.4358
3471,603588.SH,20200417,770543.5911,67473.1691,2.5993,23.9365
3472,603589.SH,20200417,2465400.0,60000.0,3.7565,16.0857
3473,603590.SH,20200417,329218.8104,8336.764,2.3714,23.9397
3474,603595.SH,20200417,192073.8299,7087.5952,5.4694,
3475,603596.SH,20200417,448381.035,17179.35,4.7504,26.5585
3476,603598.SH,20200417,327864.1896,26786.29,5.2783,58.4934
3477,603599.SH,20200417,748133.4074,46467.9135,1.4987,15.9496
3478,603600.SH,20200417,384505.0737,30180.932,3.2421,37.0924
3479,603601.SH,20200417,855771.8464,71373.7987,5.8747,53.8368
3480,603602.SH,20200417,215756.5852,9291.8426,5.1798,81.7765
3481,603603.SH,20200417,149821.5496,23483.0015,1.8504,14.4159
3482,603605.SH,20200417,804751.3892,6246.13,12.7761,66.0371
3483,603606.SH,20200417,856689.3373,63884.3652,4.1014,19.4001
3484,603607.SH,20200417,97379.9737,4871.4344,3.1988,26.6153
3485,603608.SH,20200417,405848.9255,41244.8095,2.0042,17.4725
3486,603609.SH,20200417,1157042.1146,83540.9469,2.2418,10.6507
3487,603610.SH,20200417,138945.0904,3758.32,2.0416,18.9886
3488,603611.SH,20200417,455052.0538,26471.9054,2.8186,24.412
3489,603612.SH,20200417,187268.6501,17886.213,1.4198,17.5059
3490,603613.SH,20200417,424104.45,3521.0,15.7125,106.7128
3491,603615.SH,20200417,207120.0,24000.0,1.533,30.673
3492,603616.SH,20200417,214152.8,29336.0,2.7256,165.9719
3493,603617.SH,20200417,66172.2127,4336.318,3.6756,28.9777
3494,603618.SH,20200417,400797.4829,69103.0143,1.626,39.8131
3495,603619.SH,20200417,196493.9328,14332.1614,2.2908,182.9918
3496,603626.SH,20200417,489488.7603,46353.1023,2.3912,40.0541
3497,603628.SH,20200417,203707.2,27380.0,2.1304,81.9133
3498,603629.SH,20200417,66270.0,3000.0,2.2797,23.8949
3499,603630.SH,20200417,290201.6,22672.0,1.6822,22.8199
3500,603633.SH,20200417,222917.084,20339.15,2.9554,51.4012
3501,603636.SH,20200417,750307.8441,59079.3578,2.9613,35.1384
3502,603637.SH,20200417,239395.5417,17322.3981,3.0847,41.8498
3503,603638.SH,20200417,1516983.424,38551.04,8.477,72.1684
3504,603639.SH,20200417,454733.8866,16841.9958,2.0813,12.4666
3505,603648.SH,20200417,226745.381,27318.7206,1.8056,21.4342
3506,603650.SH,20200417,201331.61,13141.75,3.9785,21.7756
3507,603655.SH,20200417,105230.0,3400.0,6.7808,108.6034
3508,603656.SH,20200417,195481.5408,14888.16,2.1009,24.2133
3509,603657.SH,20200417,68070.25,2862.5,2.5797,21.4138
3510,603658.SH,20200417,5426027.1303,43060.2899,19.3079,96.4505
3511,603659.SH,20200417,1375998.9257,19353.0088,9.0761,47.5277
3512,603660.SH,20200417,553959.5333,49416.5507,3.0956,17.5419
3513,603661.SH,20200417,100423.75,2875.0,1.4241,20.4328
3514,603662.SH,20200417,123340.671,2985.0114,2.9034,35.0357
3515,603663.SH,20200417,233992.2325,18931.4104,4.4495,28.3918
3516,603665.SH,20200417,239600.0,10000.0,2.3197,28.6716
3517,603666.SH,20200417,282710.911,2824.567,8.2413,38.6911
3518,603667.SH,20200417,211022.24,26312.0,1.3638,22.9238
3519,603668.SH,20200417,354755.0761,33850.6752,3.1164,62.7897
3520,603669.SH,20200417,609481.6,50960.0,4.8258,33.359
3521,603676.SH,20200417,80859.1622,6666.048,5.5846,69.8703
3522,603677.SH,20200417,196739.4826,19212.8401,2.1021,25.9834
3523,603678.SH,20200417,1128496.2134,45266.595,3.6252,29.5853
3524,603679.SH,20200417,178276.8222,4048.0659,6.7286,63.717
3525,603680.SH,20200417,227684.5919,24641.1896,1.8106,16.5368
3526,603681.SH,20200417,112647.6752,6165.7184,2.2975,23.167
3527,603683.SH,20200417,58508.08,5043.8,1.859,63.9829
3528,603685.SH,20200417,68779.62,5746.0,1.9751,19.3533
3529,603686.SH,20200417,681675.4087,41565.5737,2.7267,25.2127
3530,603687.SH,20200417,67400.0,5000.0,3.8771,39.1816
3531,603688.SH,20200417,743739.003,33729.66,5.1949,52.2467
3532,603689.SH,20200417,354816.0,33600.0,1.6112,20.1155
3533,603690.SH,20200417,690166.3783,21327.762,6.1802,257.1879
3534,603693.SH,20200417,166945.0,19300.0,1.1798,16.9898
3535,603696.SH,20200417,214267.2,23520.0,3.625,50.0659
3536,603697.SH,20200417,103986.0,7950.0,2.5905,22.3538
3537,603698.SH,20200417,632468.2,53599.0,2.29,27.8945
3538,603699.SH,20200417,943500.0,75000.0,3.7239,34.4259
3539,603700.SH,20200417,291212.7708,7947.9468,4.6041,26.9825
3540,603701.SH,20200417,215523.0444,20104.7616,3.121,19.7274
3541,603703.SH,20200417,196218.95,10895.0,9.4041,
3542,603706.SH,20200417,93226.7048,5833.9615,2.1956,22.5781
3543,603707.SH,20200417,2013620.3393,37083.2475,13.9134,91.8931
3544,603708.SH,20200417,1904900.4,60840.0,6.7758,44.3079
3545,603709.SH,20200417,58400.0,2000.0,3.7237,27.8845
3546,603711.SH,20200417,134785.0407,4885.286,4.9928,36.6615
3547,603712.SH,20200417,1045077.7536,36643.68,8.6064,63.7601
3548,603713.SH,20200417,405287.5521,6802.4094,6.426,47.0228
3549,603716.SH,20200417,319147.1597,19122.0587,2.1636,36.3624
3550,603717.SH,20200417,188359.271,24179.624,1.3558,20.5499
3551,603718.SH,20200417,1052296.0,64400.0,9.8125,494.0769
3552,603719.SH,20200417,224885.0,4100.0,12.151,92.2062
3553,603721.SH,20200417,133994.1911,6154.9927,5.5198,103.3499
3554,603722.SH,20200417,111763.12,4073.0,4.4193,71.9894
3555,603725.SH,20200417,87357.6023,13156.2654,1.6962,209.8052
3556,603726.SH,20200417,243017.4208,18565.12,2.7167,21.7961
3557,603727.SH,20200417,358710.14,23414.5,1.5365,103.5112
3558,603728.SH,20200417,210736.24,17576.0,2.5369,29.8928
3559,603729.SH,20200417,130953.214,9333.8,1.5935,57.2368
3560,603730.SH,20200417,199956.7333,7284.3983,3.0318,19.7022
3561,603733.SH,20200417,97092.0,6200.0,2.6509,21.7853
3562,603737.SH,20200417,1817618.9733,18452.9845,11.5217,45.1644
3563,603738.SH,20200417,389247.9091,16894.4405,5.1436,107.0576
3564,603739.SH,20200417,163255.32,7437.6,3.633,40.7141
3565,603755.SH,20200417,123004.08,2466.0,8.9063,70.4634
3566,603757.SH,20200417,70609.0,4900.0,2.1696,14.1287
3567,603758.SH,20200417,89272.937,15079.888,1.1478,
3568,603766.SH,20200417,706418.3964,205354.185,1.0077,7.6844
3569,603767.SH,20200417,72853.522,9473.8,1.6228,41.9979
3570,603768.SH,20200417,193392.0,20400.0,1.1347,24.7085
3571,603773.SH,20200417,201730.4285,6432.7305,1.8382,18.7698
3572,603776.SH,20200417,240023.474,12001.1737,1.5476,31.433
3573,603777.SH,20200417,421373.0048,33655.9908,2.4033,419.9361
3574,603778.SH,20200417,175500.0,50000.0,1.7256,
3575,603779.SH,20200417,162499.5234,30545.0232,1.2644,34.2799
3576,603786.SH,20200417,205793.2,4010.0,6.6796,42.495
3577,603787.SH,20200417,83862.87,7089.0,2.4537,27.2217
3578,603788.SH,20200417,317644.6568,22306.5068,1.8234,14.7673
3579,603789.SH,20200417,345280.0,26000.0,3.2955,
3580,603790.SH,20200417,78948.1753,6158.204,2.2035,18.9898
3581,603797.SH,20200417,314856.7423,31965.1515,2.3136,42.8209
3582,603798.SH,20200417,199800.0,20000.0,2.1598,26.3397
3583,603799.SH,20200417,3685820.4164,107867.1471,4.4257,318.0977
3584,603800.SH,20200417,226304.0,20800.0,2.2427,25.408
3585,603801.SH,20200417,249597.5117,10980.9728,2.6313,15.4094
3586,603803.SH,20200417,280234.2288,21979.1552,2.1172,42.8972
3587,603806.SH,20200417,2392985.4,52260.0,3.7878,25.0034
3588,603808.SH,20200417,365434.6565,33251.5611,1.566,10.0118
3589,603809.SH,20200417,120019.6788,11507.16,1.4056,13.546
3590,603810.SH,20200417,114821.317,3951.1809,2.0735,17.3802
3591,603811.SH,20200417,310128.0,11928.0,4.2811,32.0011
3592,603813.SH,20200417,82813.5,4732.2,2.3353,22.7209
3593,603815.SH,20200417,104141.3,4990.0,10.0824,85.9808
3594,603816.SH,20200417,2228248.2334,58484.2056,4.4959,23.1686
3595,603817.SH,20200417,265502.6639,45000.4515,1.6233,20.4013
3596,603818.SH,20200417,319035.08,48412.0,2.1493,
3597,603819.SH,20200417,198904.1312,16771.006,2.5609,41.4226
3598,603822.SH,20200417,184198.1941,7335.6509,2.5619,30.1309
3599,603823.SH,20200417,221932.7424,7034.3183,4.6243,37.4515
3600,603825.SH,20200417,224640.5756,9478.5053,3.5389,42.6555
3601,603826.SH,20200417,1160172.0,46800.0,8.2732,79.0289
3602,603828.SH,20200417,235450.8,54756.0,2.0656,40.7604
3603,603829.SH,20200417,72327.6,7240.0,2.4247,26.5608
3604,603833.SH,20200417,4444573.1115,42017.1404,5.0687,28.2759
3605,603838.SH,20200417,204276.88,26668.0,2.7274,46.8814
3606,603839.SH,20200417,491325.5262,40010.222,1.756,16.2931
3607,603843.SH,20200417,247521.8564,56000.42,1.7973,35.4733
3608,603848.SH,20200417,86392.575,7110.5,3.5776,18.6973
3609,603855.SH,20200417,180781.38,20154.0,2.0524,19.8518
3610,603856.SH,20200417,104686.205,9142.9,1.7228,14.5783
