,ts_code,ann_date,f_ann_date,end_date,accounts_receiv,cap_rese,intan_assets,total_cur_assets,total_cur_liab,total_share,undistr_porfit
922,600507.SH,20200228,20200228,20191231,266231582.95,1857652404.64,1038340568.57,8453225557.48,5953408763.35,1447770416.0,2814971414.37
923,600508.SH,20200321,20200321,20191231,320824493.49,916979701.34,789227734.86,2289285630.83,4904978869.54,722718000.0,7544533097.61
924,600511.SH,20200328,20200328,20191231,10924144258.52,2348952642.79,263783637.96,21676006971.46,11603287004.51,754502998.0,6803705783.76
925,600512.SH,20200420,20200420,20191231,1005319721.7,2252542785.4,226352144.03,7218736480.01,4847623594.2,1598902832.0,666338293.1
926,600516.SH,20200418,20200418,20191231,369696447.81,1981719878.83,409726594.48,14235329599.24,2170791453.5,2718550263.0,9154355905.5
927,600523.SH,20200314,20200314,20191231,617449727.61,820484630.97,110500598.9,2128398491.03,449464159.82,404311320.0,1080786695.06
928,600526.SH,20200409,20200409,20191231,958320656.82,1701189257.02,320577439.75,5163195592.78,4669994285.17,547404672.0,-275922215.33
929,600528.SH,20200331,20200331,20191231,6085540895.88,5368204773.17,1421034873.02,28052049699.18,19071193841.82,2221551588.0,8605367861.19
930,600547.SH,20200417,20200417,20191231,290143268.97,7522074020.24,10628306347.82,10361811658.01,24873453110.25,3099611632.0,11632482870.61
931,600548.SH,20200319,20200319,20191231,722266920.82,6220711401.21,23493705251.38,7666017378.51,6480694273.95,2180770326.0,6439246724.95
932,600549.SH,20200417,20200417,20191231,2069959988.49,3095016337.67,1268324270.43,10807604866.68,10855320255.84,1406046200.0,2312673176.34
933,600556.SH,20200411,20200411,20191231,682055118.94,-1181640501.48,146114.54,1863709367.64,988744011.65,1680420315.0,411281900.48
934,600557.SH,20200410,20200410,20191231,1057636485.28,174565456.09,317543603.39,2905311528.32,1928373315.86,592881038.0,2857958146.15
935,600558.SH,20200420,20200420,20191231,129210046.37,447989300.58,255208062.61,1488044984.63,753997928.97,897604831.0,537755629.72
936,600562.SH,20200408,20200408,20191231,594969740.58,351649721.95,30601739.93,2561081286.54,1103744199.9,622350719.0,726268665.33
937,600563.SH,20200404,20200404,20191231,543710893.38,261968788.03,54693656.48,2480640626.96,504826054.33,225000000.0,1989352475.89
938,600566.SH,20200313,20200313,20191231,1847193302.93,1766288824.19,335834662.34,4911642585.91,1839906957.5,814922174.0,3675180795.09
939,600571.SH,20200418,20200418,20191231,89468148.31,192590664.33,20278576.81,1248793439.66,460144013.29,439679218.0,237364814.13
940,600577.SH,20200331,20200331,20191231,1943242698.34,3238797.67,143512565.23,4505616561.45,2047340086.64,1921405191.0,1462134388.44
941,600583.SH,20200324,20200324,20191231,4837527877.62,4247940206.11,1134629544.48,16504269912.67,8490143153.53,4421354800.0,11844047878.33
942,600585.SH,20200321,20200321,20191231,1273619922.0,10587320348.0,9978706283.0,97109603706.0,27421189421.0,5299302579.0,118681897985.0
943,600587.SH,20200418,20200418,20191231,1887604974.6,1652463808.35,550893651.36,5702007134.09,6200817816.8,406428091.0,2011479473.57
944,600588.SH,20200328,20200328,20191231,1234210969.0,1762111795.0,870242780.0,10168316661.0,9112398425.0,2503898164.0,2394562400.0
945,600598.SH,20200330,20200330,20191231,12913918.26,2420221207.29,421363428.01,2939515171.54,1296890722.17,1777679909.0,812309782.43
946,600600.SH,20200330,20200330,20191231,151069427.0,3444317455.0,2558572455.0,21001818050.0,13353780994.0,1350982795.0,12788210357.0
947,600603.SH,20200311,20200311,20191231,503939984.71,716382771.17,46123736.05,9933364780.29,6579308800.66,1254766752.0,4065354605.09
948,600604.SH,20200415,20200415,20191231,414870708.71,3083264352.98,160801.87,11174404665.5,4616943693.02,1873304804.0,1256017503.23
949,600605.SH,20200229,20200229,20191231,3623580.38,266718700.04,,646656396.97,57450373.97,147344592.0,212524737.49
950,600611.SH,20200331,20200331,20191231,161703503.49,7479779.22,1272247544.46,9992960319.11,4972809857.64,2364122864.0,5618444450.11
951,600618.SH,20200420,20200420,20191231,192897081.48,1673288932.12,301043177.28,2776936262.57,946614147.3,1156399976.0,1571277048.89
952,600619.SH,20200402,20200402,20191231,2895642896.05,2168838617.59,430691121.94,8601149894.09,7544649452.38,883300255.0,1225688673.72
953,600620.SH,20200401,20200401,20191231,2294343.46,53331197.25,81908268.59,947376666.23,57482271.23,686677113.0,213872893.13
954,600621.SH,20200331,20200331,20191231,82260564.99,1841256779.11,80184381.12,21443374953.41,13735548875.31,1060899292.0,3049116143.2
955,600628.SH,20200417,20200417,20191231,146381178.14,1565327893.96,492811135.54,2532799180.58,2132300581.84,646875384.0,1829434118.46
956,600635.SH,20200331,20200331,20191231,351096337.94,1301383874.55,1018420471.01,5582166289.99,8353599348.16,2952434675.0,2781371994.56
957,600639.SH,20200418,20200418,20191231,181276079.67,1708961241.26,256664275.7,7859570894.63,7024886102.12,1122412893.0,4803876437.2
958,600643.SH,20200401,20200401,20191231,739655161.02,4045486667.41,39853797.43,12981922231.38,7195533746.87,1621922452.0,4277693279.44
959,600644.SH,20200321,20200321,20191231,72922173.6,1384175678.8,196806447.16,609239697.42,1233073154.43,538400659.0,-538195678.86
960,600647.SH,20200418,20200418,20191231,214400.96,730928.53,,453119487.04,177871933.91,139143550.0,116066275.09
961,600649.SH,20200410,20200410,20191231,217856052.28,1808276815.95,,30675861402.23,9813408616.3,2529575634.0,12598303536.45
962,600650.SH,20200327,20200327,20191231,132349767.11,344491906.8,310871836.81,1683593108.67,665818213.28,551610107.0,1563721217.38
963,600655.SH,20200324,20200324,20191231,764400541.33,11372609253.16,1441920378.79,64314158228.1,44186575097.34,3883761964.0,12898791127.95
964,600657.SH,20200401,20200401,20191231,308503930.21,8308336667.9,13881384.26,85477143572.33,52707167090.97,2851878595.0,10709635779.24
965,600658.SH,20200418,20200418,20191231,353854808.61,2649301960.37,199703776.76,11376353853.13,3808343161.8,1118585045.0,2660916041.49
966,600663.SH,20200328,20200328,20191231,499852977.29,39494043.95,37578806.03,37604975880.93,41235405704.24,4034197440.0,11727259505.56
967,600673.SH,20200403,20200403,20191231,2960480553.67,649376042.86,2530475827.02,13619653120.7,11561136623.58,3013897259.0,3845377545.2
968,600678.SH,20200418,20200418,20191231,939567.1,305353772.6,81181548.6,76685532.77,164734475.51,348990000.0,-585404367.35
969,600681.SH,20200416,20200416,20191231,924147882.95,929249991.76,734277498.22,2984445274.98,2713012850.58,1442740310.0,2448148589.88
970,600683.SH,20200410,20200410,20191231,380925169.7,327514574.72,14249607.61,36865062920.96,20587190521.47,740777597.0,1219810627.96
971,600684.SH,20200409,20200409,20191231,17856842.56,11050656.0,2486326.01,19675038235.97,10714311244.22,853460723.0,2116568390.26
972,600685.SH,20200328,20200328,20191231,2350380440.1,9418941779.55,2072573536.99,33235450338.19,29410507753.51,1413506378.0,-1605393084.53
973,600688.SH,20200326,20200326,20191231,1639916000.0,610327000.0,337846000.0,22309163000.0,15479629000.0,10823814000.0,11939215000.0
974,600693.SH,20200415,20200415,20191231,53847873.89,110937378.9,3737289.28,4153612096.4,3043101833.61,898229148.0,1436748913.37
975,600695.SH,20200331,20200331,20191231,2004857.02,392777704.41,3757261.04,416163943.92,129941516.03,711132100.0,-487757655.52
976,600712.SH,20200415,20200415,20191231,3881362.55,369857554.53,27001438.93,506364521.9,854318703.7,544655360.0,54518564.33
977,600713.SH,20200331,20200331,20191231,7286438475.25,1661823353.38,255446395.01,19747771816.58,17122313193.51,1041611244.0,970177735.2
978,600717.SH,20200325,20200325,20191231,1654667211.42,2886012085.25,5316309158.84,7148301177.9,6802619669.07,2009722944.0,8837837343.01
979,600719.SH,20200411,20200411,20191231,66295814.4,102173294.67,864676.21,663551671.25,1270624593.15,404599600.0,59303752.45
980,600720.SH,20200320,20200320,20191231,391653262.32,1341229798.92,896034381.39,2240683856.82,2554912654.51,776290282.0,4080580243.67
981,600722.SH,20200305,20200305,20191231,39125869.3,1645312920.48,21295650.17,1033445325.88,108412430.74,680319676.0,-1413149141.76
982,600724.SH,20200327,20200327,20191231,85138889.23,260151008.29,87961195.79,2824802150.23,981961069.64,1445241071.0,956577359.85
983,600725.SH,20200318,20200318,20191231,115294934.34,1801022674.88,,401744586.43,83757896.25,1232470000.0,-2837918234.51
984,600727.SH,20200403,20200403,20191231,13860597.88,874159582.29,74486844.9,753665932.36,439265549.41,350986607.0,10832756.55
985,600728.SH,20200410,20200410,20191231,2391413508.81,1770677682.28,385631949.11,7034950802.0,4116700263.71,1670818826.0,1255191467.37
986,600731.SH,20200407,20200407,20191231,184030708.68,661595437.33,144020690.8,1361470866.63,850847781.41,355222698.0,111713140.34
987,600732.SH,20200226,20200226,20191231,44517575.74,-665420927.61,210707218.3,2328707687.16,3665161175.1,1829888230.0,894818779.05
988,600739.SH,20200403,20200403,20191231,1378992702.73,6295752228.17,1010261157.14,8580413218.65,10300067889.45,1529709816.0,12556377854.39
989,600740.SH,20200414,20200414,20191231,125584650.81,7878079389.32,304454752.91,5373884490.42,8379493323.39,1516048020.0,508712688.89
990,600741.SH,20200411,20200411,20191231,23312072421.39,12814205039.54,3861270732.79,83516602262.35,69868622616.88,3152723984.0,28140617869.16
991,600744.SH,20200411,20200411,20191231,2321980059.88,4888572159.37,801646245.99,5117638733.17,10983384100.53,1781124274.0,-3724301511.31
992,600748.SH,20200328,20200328,20191231,637104114.05,2600584262.58,17781633.4,33465365995.64,20352113680.3,1844562892.0,5502578055.59
993,600749.SH,20200418,20200418,20191231,25392078.14,975650200.76,424507318.42,587877895.56,246622960.58,226965517.0,-131105539.14
994,600750.SH,20200321,20200321,20191231,207783802.77,435358415.36,360004034.24,3061726420.05,748912845.1,525000000.0,2339597271.87
995,600751.SH,20200420,20200420,20191231,54612156000.0,10206118000.0,8581228000.0,95439188000.0,87652616000.0,2899338000.0,521234000.0
996,600753.SH,20200328,20200328,20191231,111485279.68,141445337.87,1077416.61,437880964.7,216809581.35,128000000.0,-67570104.07
997,600754.SH,20200328,20200328,20191231,1157171238.89,7865128399.6,7261019317.29,8496018364.63,7613698804.1,957936440.0,3747848954.65
998,600756.SH,20200418,20200418,20191231,365363667.38,1057386188.82,200486362.82,2203388955.6,1107448092.68,324098753.0,958357542.33
999,600761.SH,20200314,20200314,20191231,819844676.33,315401385.82,213522401.89,5429034948.24,2423114146.95,740180802.0,3235187290.38
1000,600766.SH,20200416,20200416,20191231,651346.63,237087924.9,1114395.03,142174623.97,88317226.36,224226822.0,-391656146.05
1001,600768.SH,20200328,20200328,20191231,20321335.12,15365755.28,1253.45,250939028.89,77143657.3,133747200.0,57692556.34
1002,600775.SH,20200331,20200331,20191231,996359257.15,1470691800.13,109121914.0,4295124493.99,2285527506.2,913838529.0,804605994.12
1003,600776.SH,20200408,20200408,20191231,980762861.23,896674073.95,95292867.61,3107520303.36,768328707.13,1256000064.0,841830978.66
1004,600777.SH,20200331,20200331,20191231,749679360.95,6657258578.19,14620197.27,2173332915.38,2480293642.27,6800495825.0,1872445844.65
1005,600780.SH,20200327,20200327,20191231,231426122.08,1225385576.6,136846407.39,2125956968.52,1987658344.34,1146502523.0,2713383895.86
1006,600785.SH,20200320,20200320,20191231,131905751.74,311359012.71,555194032.14,2249526580.46,3546387162.09,225631280.0,1627400064.56
1007,600787.SH,20200415,20200415,20191231,1561126484.27,3675338109.51,2689980718.59,9407266908.07,6181887254.75,2199801033.0,3536079101.22
1008,600789.SH,20200418,20200418,20191231,480036618.28,1626552357.08,392765618.8,2585118402.03,3201220573.52,880229735.0,363769757.97
1009,600792.SH,20200331,20200331,20191231,875781096.57,2290986286.43,589653675.52,2919006443.67,2237258787.78,989923600.0,-71720741.61
1010,600794.SH,20200331,20200331,20191231,11383207.22,267352997.14,232456864.74,1202194706.49,569132290.47,1212152157.0,387913980.45
1011,600795.SH,20200414,20200414,20191231,13658045667.99,6059799449.03,8681015613.87,35714891469.7,91644926720.97,19650397845.0,19591262115.61
1012,600798.SH,20200331,20200331,20191231,313359146.01,1187410230.74,3324610350.39,1155694152.62,787872655.08,1206534201.0,895725342.2
1013,600803.SH,20200313,20200313,20191231,1544972545.53,1779063615.45,1023005367.78,6994015147.59,8186272342.78,1229355783.0,6129474429.2
1014,600805.SH,20200328,20200328,20191231,310071606.64,282717246.69,695028243.19,3310576237.3,3642054368.89,850894494.0,4379240526.08
1015,600808.SH,20200331,20200331,20191231,1092930122.0,8353499761.0,1973126962.0,46522057819.0,50076547161.0,7700681186.0,5966218930.0
1016,600810.SH,20200410,20200410,20191231,876974990.3,1634209302.92,299400618.32,7276590507.09,8371450889.97,574964000.0,892067494.28
1017,600812.SH,20200331,20200331,20191231,1480057206.38,3491031017.78,469268783.03,7786771478.26,10080408979.4,1630804729.0,186752371.52
1018,600814.SH,20200402,20200402,20191231,57509051.16,14284947.4,19761322.09,3791894770.87,2165034542.37,715026758.0,1685737543.52
1019,600817.SH,20200310,20200310,20191231,12639734.45,212282387.03,51723.72,87580899.74,38332855.3,160910082.0,-278002235.51
1020,600818.SH,20200418,20200418,20191231,15106843.8,63845294.06,112545103.99,104719230.69,231077366.07,321447910.0,155046619.55
1021,600819.SH,20200410,20200410,20191231,452036770.32,1156299509.66,391077778.9,2869478162.03,2436414891.59,934916069.0,717491458.35
1022,600820.SH,20200417,20200417,20191231,15330982451.64,6832857777.1,4164251880.83,48917914659.06,45385033284.23,3144096094.0,10619247039.5
1023,600823.SH,20200326,20200326,20191231,2719782998.91,778163752.75,281865619.73,73479236162.37,62608131193.08,3751168261.0,16309522592.75
1024,600825.SH,20200417,20200417,20191231,46446333.4,556435765.49,27605338.6,2421035956.62,1270592733.35,1044887850.0,799150565.82
1025,600826.SH,20200418,20200418,20191231,107949595.52,136249531.4,1885691.55,2788615301.67,730805535.31,420642288.0,2102509977.1
1026,600828.SH,20200325,20200325,20191231,55185283.06,75085807.57,1887070454.78,3485406089.56,6522412650.13,1731982546.0,2595966084.54
1027,600829.SH,20200411,20200411,20191231,3194945163.17,,26400634.06,5073163783.56,3560262271.49,579888597.0,1181883398.62
1028,600830.SH,20200418,20200418,20191231,41004154.32,559132621.78,43245897.22,1555059070.48,242647218.01,454322747.0,993046257.13
1029,600833.SH,20200414,20200414,20191231,116978046.81,65189347.33,50787417.04,849159666.66,422230117.31,223086347.0,243375800.89
1030,600834.SH,20200418,20200418,20191231,47781632.33,27897075.75,,831840642.59,344011622.9,477381905.0,753499430.13
1031,600835.SH,20200403,20200403,20191231,2289055966.4,2037587596.23,351608964.87,28706702710.72,20121974104.84,1022739308.0,6985932398.25
1032,600837.SH,20200327,20200327,20191231,,56526248966.71,1311833877.36,,,11501700000.0,36859495812.92
1033,600839.SH,20200418,20200418,20191231,8408298198.89,3675551365.31,4379743201.46,52336686996.59,49563490986.15,4616244222.0,4608657200.23
1034,600841.SH,20200410,20200410,20191231,242863824.15,1134871584.55,25860718.0,5475054748.23,3521440618.02,866689830.0,1232286277.93
1035,600853.SH,20200420,20200420,20191231,4055736017.45,259889926.95,453245329.64,13364398281.88,13064065871.45,837417955.0,600498946.26
1036,600854.SH,20200328,20200328,20191231,11423027.92,1534640481.29,4790474.04,949503029.62,224302864.51,519458538.0,-593385532.05
1037,600857.SH,20200331,20200331,20191231,1322681.44,65078053.16,1824236.29,411483147.01,101694292.33,224319919.0,-109943569.93
1038,600858.SH,20200410,20200410,20191231,25419002.72,965482692.83,1168251022.15,2942377317.6,7209058678.18,520066589.0,1499095073.83
1039,600860.SH,20200328,20200328,20191231,190226684.14,687349089.6,124393260.49,782560780.66,783120616.52,422000000.0,-820483186.46
1040,600862.SH,20200316,20200316,20191231,647043976.8,1449133539.7,462373351.09,4338008741.94,1847700382.47,1393049107.0,816312456.28
1041,600865.SH,20200418,20200418,20191231,10593415.09,233464246.73,58737911.8,1107457155.99,267514563.53,376240316.0,1095922762.31
1042,600866.SH,20200317,20200317,20191231,102766546.51,1081810548.93,149122006.8,791089061.1,507193120.06,739019166.0,-473402557.84
1043,600867.SH,20200415,20200415,20191231,551688581.13,934610062.18,256334655.1,1926633558.98,304847302.44,2033988517.0,1531111224.42
1044,600868.SH,20200228,20200228,20191231,9180162.89,410311537.44,26003808.81,337603650.68,32584368.96,1898148679.0,-35930199.12
1045,600871.SH,20200325,20200325,20191231,11996355000.0,11714581000.0,392947000.0,30529316000.0,52352680000.0,18984340000.0,-24515117000.0
1046,600872.SH,20200317,20200317,20191231,25653890.31,91465632.06,211469631.7,3524605011.91,1600294936.68,796637194.0,2748463862.97
1047,600873.SH,20200416,20200416,20191231,332242613.61,2161995303.51,1221333064.31,5422417755.77,5457239457.24,3104289638.0,3244846672.21
1048,600874.SH,20200327,20200327,20191231,2492764000.0,431024000.0,11759442000.0,4796780000.0,3548869000.0,1427228000.0,3757523000.0
