,ts_code,ann_date,name,gender,lev,title,edu,national,birthday,begin_date,end_date
1078,000416.SZ,20190430,李慧中,M,委员会成员,薪酬与考核委员会委员,博士,中国,,20140120,
1079,000416.SZ,20190430,余政,M,委员会成员,战略委员会主任,博士,中国,196011,20170511,
1080,000416.SZ,20190430,余政,M,委员会成员,提名委员会委员,博士,中国,196011,20170511,
1081,000416.SZ,20190430,刘冰,M,委员会成员,提名委员会委员,硕士,中国,195706,20170511,
1082,000416.SZ,20190430,鲁桂华,M,委员会成员,审计委员会委员,博士,中国,19680529,20150108,
1083,000416.SZ,20190430,鲁桂华,M,委员会成员,提名委员会委员,博士,中国,19680529,20150108,
1084,000416.SZ,20190430,鲁桂华,M,委员会成员,战略委员会委员,博士,中国,19680529,20150108,
1085,000416.SZ,20190430,鲁桂华,M,委员会成员,薪酬与考核委员会委员,博士,中国,19680529,20150108,
1086,000416.SZ,20190430,鲁桂华,M,委员会成员,薪酬与考核委员会主任,博士,中国,19680529,20150108,
1087,000156.SZ,20190429,董安生,M,董事会成员,独立董事,博士,中国,1951,20150928,
1088,000156.SZ,20190429,曹恒,F,董事会成员,独立董事,硕士,美国,1972,20150928,
1089,000156.SZ,20190429,翁永良,M,监事,监事,本科,中国,1967,20190426,
1090,000156.SZ,20190429,陈晓文,F,监事,监事,硕士,中国,1968,20190426,
1091,000156.SZ,20190429,柳显军,M,监事,监事,硕士,中国,1976,20190426,
1092,000060.SZ,20190429,彭卓卓,M,监事,监事会主席,硕士,中国,1981,20190425,
1093,000156.SZ,20190429,庄卓然,M,董事会成员,董事,本科,中国,1982,20190426,
1094,000156.SZ,20190429,郭全中,M,董事会成员,独立董事,博士,中国,1976,20190426,
1095,000156.SZ,20190429,姚铮,M,董事会成员,独立董事,硕士,中国,1957,20190426,
1096,000156.SZ,20190429,唐雨红,F,董事会成员,董事,硕士,中国,1968,20190426,
1097,000156.SZ,20190429,乔小燕,F,董事会成员,董事,硕士,中国,1975,20190426,
1098,000156.SZ,20190429,金俊,M,董事会成员,董事,本科,中国,1973,20190426,
1099,000156.SZ,20190429,吴杰,M,董事会成员,董事,本科,中国,1975,20190426,
1100,000156.SZ,20190429,邬晓玲,F,董事会成员,董事,本科,中国,1971,20190426,
1101,000156.SZ,20190429,张建锋,M,董事会成员,董事,本科,中国,1973,20190426,
1102,000156.SZ,20190429,陆政品,M,董事会成员,董事,本科,中国,1972,20180212,
1103,000502.SZ,20190427,薛自强,M,委员会成员,提名委员会委员,博士,中国,1966,20190425,
1104,000502.SZ,20190427,杨卫东,M,高管,总经理,本科,中国,1976,20181123,20190425
1105,000502.SZ,20190427,胡轶,M,委员会成员,薪酬与考核委员会委员,硕士,中国,1972,20190425,
1106,000151.SZ,20190427,韩宏,M,董事会成员,董事,本科,中国,,20190426,
1107,000151.SZ,20190427,韩宏,M,监事,监事会主席,本科,中国,,20190111,20190426
1108,000502.SZ,20190427,王斌,M,高管,董事会秘书,本科,中国,1975,20070826,
1109,000425.SZ,20190427,张泉,M,董事会成员,董事,硕士,中国,196309,20190426,
1110,000502.SZ,20190427,胡文君,F,其他,董事会证券事务代表,本科,中国,1977,20080516,
1111,000502.SZ,20190427,金志峰,M,委员会成员,战略委员会委员,博士,中国,1963,20190425,
1112,000502.SZ,20190427,金志峰,M,委员会成员,战略委员会召集人,博士,中国,1963,20190425,
1113,000502.SZ,20190427,文小兵,M,委员会成员,战略委员会委员,本科,中国,1968,20180208,
1114,000151.SZ,20190427,韩宏,M,监事,监事,本科,中国,,20181109,20190426
1115,000502.SZ,20190427,胡轶,M,委员会成员,薪酬与考核委员会召集人,硕士,中国,1972,20190425,
1116,000502.SZ,20190427,林圣杰,M,委员会成员,审计委员会委员,本科,中国,1965,20190425,
1117,000502.SZ,20190427,王斌,M,委员会成员,战略委员会委员,本科,中国,1975,20190425,
1118,000502.SZ,20190427,王斌,M,高管,总经理,本科,中国,1975,20190425,
1119,000502.SZ,20190427,金志峰,M,董事会成员,董事长,博士,中国,1963,20190425,
1120,000502.SZ,20190427,刘远鹏,M,委员会成员,审计委员会委员,专科,中国,1972,20180118,
1121,000502.SZ,20190427,金志峰,M,委员会成员,提名委员会委员,博士,中国,1963,20190425,
1122,000502.SZ,20190427,宁双燕,F,监事,监事会主席,本科,中国,1968,20180118,
1123,000502.SZ,20190427,刘远鹏,M,委员会成员,薪酬与考核委员会委员,专科,中国,1972,20180118,
1124,000502.SZ,20190427,刘远鹏,M,委员会成员,审计委员会召集人,专科,中国,1972,20180118,
1125,000502.SZ,20190427,胡轶,M,委员会成员,提名委员会委员,硕士,中国,1972,20190425,
1126,000151.SZ,20190427,赵耀伟,M,监事,监事,本科,中国,,20190426,
1127,000151.SZ,20190427,黄晖,M,监事,监事,硕士,中国,1971,20190426,
1128,000089.SZ,20190427,李健,M,高管,副总经理,本科,中国,1967,20190425,
1129,000502.SZ,20190427,薛自强,M,委员会成员,审计委员会委员,博士,中国,1966,20190425,
1130,000502.SZ,20190427,金志峰,M,高管,法定代表人,博士,中国,1963,20190425,
1131,000502.SZ,20190427,薛自强,M,委员会成员,提名委员会召集人,博士,中国,1966,20190425,
1132,000151.SZ,20190427,王小中,M,监事,监事,硕士,中国,,20170926,20190426
1133,000502.SZ,20190427,文小兵,M,委员会成员,薪酬与考核委员会委员,本科,中国,1968,20190425,
1134,000502.SZ,20190426,文小兵,M,董事会成员,董事,本科,中国,1968,20180208,
1135,000502.SZ,20190426,刘远鹏,M,董事会成员,独立董事,专科,中国,1972,20180118,
1136,000502.SZ,20190426,王斌,M,董事会成员,董事,本科,中国,1975,20090520,
1137,000502.SZ,20190426,宁双燕,F,监事,监事,本科,中国,1968,20180118,
1138,000502.SZ,20190426,陈宁,M,监事,监事,本科,中国,1976,20090820,
1139,000502.SZ,20190426,林圣杰,M,董事会成员,董事,本科,中国,1965,20070118,
1140,000502.SZ,20190426,赵常辉,F,监事,职工监事,本科,中国,1965,20071126,
1141,000004.SZ,20190426,唐银萍,F,监事,职工监事,专科,中国,198601,20150325,
1142,000400.SZ,20190426,吴刚,M,高管,副总经理,本科,中国,196607,20190424,
1143,000502.SZ,20190426,金志峰,M,董事会成员,董事,博士,中国,1963,20190425,
1144,000502.SZ,20190426,窦洪滨,M,董事会成员,董事,硕士,中国,1978,20190425,
1145,000502.SZ,20190426,薛自强,M,董事会成员,独立董事,博士,中国,1966,20190425,
1146,000502.SZ,20190426,胡轶,M,董事会成员,独立董事,硕士,中国,1972,20190425,
1147,000166.SZ,20190426,阳昌云,M,其他,联席公司秘书,博士,中国,197003,20190426,
1148,000166.SZ,20190426,霍宝儿,F,其他,联席公司秘书,硕士,中国,,20190426,
1149,000069.SZ,20190425,覃军,M,监事,监事,本科,中国,1963,20190424,
1150,000069.SZ,20190425,叶向阳,M,监事,监事,硕士,中国,1968,20161115,20190424
1151,000403.SZ,20190425,杨彬,M,高管,副总经理,博士,中国,1982,20190423,
1152,000416.SZ,20190424,钱爱民,F,委员会成员,薪酬与考核委员会委员,博士,中国,197008,20170511,20190423
1153,000416.SZ,20190424,吴革,M,董事会成员,独立董事,博士,中国,196705,20190423,
1154,000498.SZ,20190424,张保同,M,委员会成员,提名委员会委员,本科,中国,1967,20130129,
1155,000498.SZ,20190424,张保同,M,委员会成员,审计委员会委员,本科,中国,1967,20190131,
1156,000498.SZ,20190424,张宏,F,董事会成员,独立董事,博士,中国,196504,20190423,
1157,000498.SZ,20190424,李丰收,M,董事会成员,独立董事,硕士,中国,197906,20190423,
1158,000498.SZ,20190424,王乐锦,F,委员会成员,审计委员会委员,博士,中国,196202,20121115,20190423
1159,000498.SZ,20190424,王乐锦,F,委员会成员,提名委员会委员,博士,中国,196202,20121115,20190423
1160,000498.SZ,20190424,王乐锦,F,委员会成员,薪酬与考核委员会委员,博士,中国,196202,20121115,20190423
1161,000301.SZ,20190424,罗玉坤,M,董事会成员,董事,本科,中国,197003,20190419,
1162,000060.SZ,20190424,赵学超,M,监事,监事会主席,硕士,中国,197107,20180813,20190423
1163,000014.SZ,20190424,张仲文,M,监事,股东监事,硕士,中国,197009,20110310,20190423
1164,000058.SZ,20190424,李立武,M,董事会成员,董事,本科,中国,1980,20190423,
1165,000498.SZ,20190424,王乐锦,F,董事会成员,独立董事,博士,中国,196202,20121115,20190423
1166,000014.SZ,20190424,徐美芬,F,监事,监事,本科,中国,196904,20190423,
1167,000416.SZ,20190424,钱爱民,F,董事会成员,独立董事,博士,中国,197008,20170511,20190423
1168,000060.SZ,20190424,丘旭明,M,监事,监事,硕士,中国,198301,20180813,20190423
1169,000498.SZ,20190424,黄磊,M,委员会成员,薪酬与考核委员会委员,博士,中国,195701,20130715,
1170,000060.SZ,20190424,赵学超,M,监事,监事,硕士,中国,197107,20180813,20190423
1171,000498.SZ,20190424,黄磊,M,委员会成员,提名委员会委员,博士,中国,195701,20130715,
1172,000498.SZ,20190424,黄磊,M,委员会成员,提名委员会召集人,博士,中国,195701,20130715,
1173,000498.SZ,20190424,张保同,M,委员会成员,薪酬与考核委员会委员,本科,中国,1967,20190131,20190423
1174,000498.SZ,20190424,王乐锦,F,委员会成员,薪酬与考核委员会召集人,博士,中国,196202,20121115,20190423
1175,000498.SZ,20190424,王振江,M,董事会成员,董事,硕士,中国,197609,20190423,
1176,000498.SZ,20190424,陈杰,F,董事会成员,董事,本科,中国,198611,20190423,
1177,000498.SZ,20190424,张宏,F,委员会成员,审计委员会召集人,博士,中国,196504,20190423,
1178,000498.SZ,20190424,李丰收,M,委员会成员,审计委员会委员,硕士,中国,197906,20190423,
1179,000498.SZ,20190424,高贵成,M,监事,监事,硕士,中国,196806,20190423,
1180,000498.SZ,20190424,张引,M,监事,监事,本科,中国,197409,20190423,
1181,000301.SZ,20190424,陈建,F,监事,监事,本科,中国,19790122,20190419,
1182,000498.SZ,20190424,张宏,F,委员会成员,审计委员会委员,博士,中国,196504,20190423,
1183,000416.SZ,20190424,钱爱民,F,委员会成员,战略委员会委员,博士,中国,197008,20170511,20190423
1184,000498.SZ,20190424,张宏,F,委员会成员,提名委员会委员,博士,中国,196504,20190423,
1185,000498.SZ,20190424,张宏,F,委员会成员,薪酬与考核委员会委员,博士,中国,196504,20190423,
1186,000416.SZ,20190424,钱爱民,F,委员会成员,提名委员会委员,博士,中国,197008,20170511,20190423
1187,000498.SZ,20190424,张伟,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196904,20190423,
1188,000498.SZ,20190424,朱玲,F,委员会成员,审计委员会委员,硕士,中国,196702,20150522,20190423
1189,000498.SZ,20190424,张宏,F,委员会成员,薪酬与考核委员会召集人,博士,中国,196504,20190423,
1190,000498.SZ,20190424,朱玲,F,委员会成员,审计委员会召集人,硕士,中国,196702,20150522,20190423
1191,000416.SZ,20190424,钱爱民,F,委员会成员,审计委员会委员,博士,中国,197008,20170511,20190423
1192,000416.SZ,20190424,钱爱民,F,委员会成员,审计委员会主任,博士,中国,197008,20170511,20190423
1193,000060.SZ,20190424,彭卓卓,M,监事,股东监事,硕士,中国,1981,20190423,
1194,000060.SZ,20190424,何利玲,F,监事,股东监事,硕士,中国,198412,20190423,
1195,000090.SZ,20190423,江建,M,高管,总工程师,博士,中国,196910,20190422,
1196,000155.SZ,20190423,王诚,M,高管,法定代表人,硕士,中国,196610,20170619,20190419
1197,000090.SZ,20190423,陈强,M,高管,副总经理,硕士,中国,196501,20170317,
1198,000155.SZ,20190423,吕必会,F,高管,法定代表人,硕士,中国,197307,20190419,
1199,000155.SZ,20190423,吕必会,F,董事会成员,董事长,硕士,中国,197307,20190419,
1200,000090.SZ,20190423,方东红,M,高管,副总经理,硕士,中国,196703,20180720,
1201,000090.SZ,20190423,何云武,M,高管,副总经理,本科,中国,197105,20140214,
1202,000090.SZ,20190423,尹剑辉,M,高管,副总经理,硕士,中国,196804,20140214,
1203,000090.SZ,20190423,宋扬,M,高管,总经理,硕士,中国,196805,20120604,
1204,000420.SZ,20190420,宋德武,M,董事会成员,董事长,本科,中国,19710526,20130923,
1205,000420.SZ,20190420,宋德武,M,高管,法定代表人,本科,中国,19710526,20130923,
1206,000420.SZ,20190420,周国利,M,监事,职工监事,本科,中国,19660820,20110219,
1207,000420.SZ,20190420,王景霞,F,监事,监事,本科,中国,197006,20190418,
1208,000062.SZ,20190420,李曙成,M,董事会成员,董事,本科,中国,197305,20190419,
1209,000420.SZ,20190420,曲大军,M,监事,职工监事,专科,中国,197608,20190418,
1210,000420.SZ,20190420,刘凤久,M,监事,监事会主席,硕士,中国,196308,20130329,
1211,000400.SZ,20190419,张丽,F,监事,职工监事,硕士,中国,197210,20140225,20190418
1212,000400.SZ,20190419,胡四全,M,监事,职工监事,硕士,中国,197604,20190418,
1213,000400.SZ,20190419,甘江华,M,监事,职工监事,硕士,中国,197610,20190418,
1214,000400.SZ,20190419,吴刚,M,监事,职工监事,本科,中国,196607,20180322,20190418
1215,000031.SZ,20190416,王涌,M,委员会成员,提名委员会主任,博士,中国,196811,20160704,
1216,000031.SZ,20190416,王涌,M,委员会成员,薪酬与考核委员会委员,博士,中国,196811,20160704,
1217,000031.SZ,20190416,袁淳,M,委员会成员,提名委员会委员,博士,中国,197601,20180619,
1218,000031.SZ,20190416,姚长林,M,高管,副总经理,硕士,中国,196801,20190415,
1219,000031.SZ,20190416,李晋扬,M,高管,副总经理,硕士,中国,196904,20190415,
1220,000031.SZ,20190416,许汉平,F,高管,财务总监,硕士,中国,196609,20190415,
1221,000031.SZ,20190416,曹荣根,M,委员会成员,战略委员会委员,本科,中国,196309,20170505,
1222,000031.SZ,20190416,曹洪,M,其他,总建筑师,本科,中国,196404,20190415,
1223,000031.SZ,20190416,宋冰心,F,其他,总法律顾问,本科,中国,197003,20190415,
1224,000031.SZ,20190416,周鹏,M,高管,总经理助理,博士,中国,197801,20190415,
1225,000031.SZ,20190416,余巨川,M,高管,总经理助理,硕士,中国,196708,20190415,
1226,000031.SZ,20190416,郭锋锐,M,高管,总经理助理,博士,中国,196811,20190415,
1227,000031.SZ,20190416,周政,M,委员会成员,提名委员会委员,硕士,中国,196303,20110104,
1228,000031.SZ,20190416,王涌,M,委员会成员,审计委员会委员,博士,中国,196811,20170505,
1229,000031.SZ,20190416,曹荣根,M,委员会成员,审计委员会委员,本科,中国,196309,20170505,
1230,000031.SZ,20190416,李晋扬,M,高管,常务副总经理,硕士,中国,196904,20170505,20190415
1231,000031.SZ,20190416,周政,M,委员会成员,战略委员会主任,硕士,中国,196303,20110104,
1232,000031.SZ,20190416,张建国,M,高管,财务总监,硕士,中国,196602,20161216,20190415
1233,000031.SZ,20190416,冯安静,M,高管,副总经理,本科,中国,196606,20100821,20190416
1234,000031.SZ,20190416,袁淳,M,委员会成员,薪酬与考核委员会委员,博士,中国,197601,20180619,
1235,000026.SZ,20190416,邹志翔,M,监事,职工监事,本科,中国,198403,20180830,20190412
1236,000031.SZ,20190416,李晋扬,M,委员会成员,战略委员会委员,硕士,中国,196904,20110811,
1237,000031.SZ,20190416,刘园,F,委员会成员,薪酬与考核委员会委员,博士,中国,196209,20180619,
1238,000031.SZ,20190416,刘园,F,委员会成员,薪酬与考核委员会主任,博士,中国,196209,20180619,
1239,000031.SZ,20190416,刘园,F,委员会成员,审计委员会委员,博士,中国,196209,20180619,
1240,000031.SZ,20190416,袁淳,M,委员会成员,审计委员会委员,博士,中国,197601,20180619,
1241,000031.SZ,20190416,袁淳,M,委员会成员,审计委员会主任,博士,中国,197601,20180619,
1242,000031.SZ,20190416,刘园,F,委员会成员,战略委员会委员,博士,中国,196209,20180619,
1243,000031.SZ,20190416,姜勇,M,委员会成员,战略委员会委员,硕士,中国,196209,20180619,
1244,000031.SZ,20190416,马德伟,M,委员会成员,薪酬与考核委员会委员,硕士,中国,196312,20190415,
1245,000031.SZ,20190416,王涌,M,委员会成员,提名委员会委员,博士,中国,196811,20160704,
1246,000031.SZ,20190416,周政,M,委员会成员,战略委员会委员,硕士,中国,196303,20100408,
1247,000026.SZ,20190416,方嘉盛,M,监事,职工监事,本科,中国,198712,20190412,
1248,000040.SZ,20190415,侯继伟,M,董事会成员,董事长,本科,中国,1978,20180723,20190412
1249,000040.SZ,20190415,侯继伟,M,高管,法定代表人,本科,中国,1978,20180723,20190414
1250,000040.SZ,20190415,侯继伟,M,高管,代董事会秘书,本科,中国,1978,20180706,20190412
1251,000048.SZ,20190415,陈东,M,委员会成员,审计委员会召集人,本科,中国,1971,20180928,20190412
1252,000048.SZ,20190415,王红兵,M,委员会成员,审计委员会召集人,硕士,中国,19611203,20190412,
